constructorId,driverId,driverNumber,engineManufacturerId,gap,interval,lap,position,race,time,tyreManufacturerId,year
toro-rosso,carlos-sainz-jr,55,ferrari,+2.017,+0.082,67,10,11-hungary,1:25.103,pirelli,2016
williams,valtteri-bottas,77,mercedes,+2.187,+0.170,59,11,11-hungary,1:25.273,pirelli,2016
williams,felipe-massa,19,mercedes,+2.210,+0.023,68,12,11-hungary,1:25.296,pirelli,2016
force-india,nico-hulkenberg,27,mercedes,+2.306,+0.096,69,13,11-hungary,1:25.392,pirelli,2016
sauber,marcus-ericsson,9,ferrari,+2.389,+0.083,47,14,11-hungary,1:25.475,pirelli,2016
sauber,felipe-nasr,12,ferrari,+2.590,+0.201,66,15,11-hungary,1:25.676,pirelli,2016
renault,jolyon-palmer,30,renault,+2.657,+0.067,41,16,11-hungary,1:25.743,pirelli,2016
haas,esteban-gutierrez,21,ferrari,+2.869,+0.212,39,17,11-hungary,1:25.955,pirelli,2016
haas,romain-grosjean,8,ferrari,+2.872,+0.003,56,18,11-hungary,1:25.958,pirelli,2016
renault,kevin-magnussen,20,renault,+3.144,+0.272,39,19,11-hungary,1:26.230,pirelli,2016
manor,pascal-wehrlein,94,mercedes,+3.438,+0.294,47,20,11-hungary,1:26.524,pirelli,2016
mclaren,jenson-button,22,honda,+3.658,+0.220,9,21,11-hungary,1:26.744,pirelli,2016
manor,rio-haryanto,88,mercedes,+4.705,+1.047,64,22,11-hungary,1:27.791,pirelli,2016
red-bull,daniel-ricciardo,3,tag-heuer,,,48,1,12-germany,1:18.442,pirelli,2016
ferrari,sebastian-vettel,5,ferrari,+0.268,+0.268,48,2,12-germany,1:18.710,pirelli,2016
mercedes,lewis-hamilton,44,mercedes,+0.304,+0.036,52,3,12-germany,1:18.746,pirelli,2016
red-bull,max-verstappen,33,tag-heuer,+0.468,+0.164,47,4,12-germany,1:18.910,pirelli,2016
mercedes,nico-rosberg,6,mercedes,+0.680,+0.212,51,5,12-germany,1:19.122,pirelli,2016
ferrari,kimi-raikkonen,7,ferrari,+1.130,+0.450,36,6,12-germany,1:19.572,pirelli,2016
toro-rosso,daniil-kvyat,26,ferrari,+1.143,+0.013,51,7,12-germany,1:19.585,pirelli,2016
force-india,sergio-perez,11,mercedes,+1.164,+0.021,46,8,12-germany,1:19.606,pirelli,2016
mclaren,jenson-button,22,honda,+1.339,+0.175,48,9,12-germany,1:19.781,pirelli,2016
haas,esteban-gutierrez,21,ferrari,+1.441,+0.102,56,10,12-germany,1:19.883,pirelli,2016
toro-rosso,carlos-sainz-jr,55,ferrari,+1.515,+0.074,54,11,12-germany,1:19.957,pirelli,2016
force-india,nico-hulkenberg,27,mercedes,+1.614,+0.099,46,12,12-germany,1:20.056,pirelli,2016
mclaren,fernando-alonso,14,honda,+1.690,+0.076,50,13,12-germany,1:20.132,pirelli,2016
haas,romain-grosjean,8,ferrari,+1.808,+0.118,58,14,12-germany,1:20.250,pirelli,2016
williams,valtteri-bottas,77,mercedes,+2.000,+0.192,36,15,12-germany,1:20.442,pirelli,2016
manor,pascal-wehrlein,94,mercedes,+2.268,+0.268,49,16,12-germany,1:20.710,pirelli,2016
renault,jolyon-palmer,30,renault,+2.685,+0.417,55,17,12-germany,1:21.127,pirelli,2016
sauber,marcus-ericsson,9,ferrari,+2.770,+0.085,35,18,12-germany,1:21.212,pirelli,2016
sauber,felipe-nasr,12,ferrari,+2.978,+0.208,45,19,12-germany,1:21.420,pirelli,2016
williams,felipe-massa,19,mercedes,+3.034,+0.056,31,20,12-germany,1:21.476,pirelli,2016
renault,kevin-magnussen,20,renault,+3.207,+0.173,42,21,12-germany,1:21.649,pirelli,2016
manor,rio-haryanto,88,mercedes,+3.403,+0.196,56,22,12-germany,1:21.845,pirelli,2016
mercedes,lewis-hamilton,44,mercedes,,,40,1,13-belgium,1:51.583,pirelli,2016
mercedes,nico-rosberg,6,mercedes,+0.163,+0.163,11,2,13-belgium,1:51.746,pirelli,2016
toro-rosso,daniil-kvyat,26,ferrari,+0.498,+0.335,37,3,13-belgium,1:52.081,pirelli,2016
red-bull,daniel-ricciardo,3,tag-heuer,+0.878,+0.380,11,4,13-belgium,1:52.461,pirelli,2016
ferrari,sebastian-vettel,5,ferrari,+1.145,+0.267,35,5,13-belgium,1:52.728,pirelli,2016
renault,jolyon-palmer,30,renault,+1.668,+0.523,41,6,13-belgium,1:53.251,pirelli,2016
red-bull,max-verstappen,33,tag-heuer,+1.698,+0.030,32,7,13-belgium,1:53.281,pirelli,2016
force-india,sergio-perez,11,mercedes,+1.831,+0.133,34,8,13-belgium,1:53.414,pirelli,2016
ferrari,kimi-raikkonen,7,ferrari,+1.915,+0.084,27,9,13-belgium,1:53.498,pirelli,2016
force-india,nico-hulkenberg,27,mercedes,+1.947,+0.032,41,10,13-belgium,1:53.530,pirelli,2016
haas,romain-grosjean,8,ferrari,+2.220,+0.273,25,11,13-belgium,1:53.803,pirelli,2016
williams,valtteri-bottas,77,mercedes,+2.537,+0.317,31,12,13-belgium,1:54.120,pirelli,2016
haas,esteban-gutierrez,21,ferrari,+2.752,+0.215,26,13,13-belgium,1:54.335,pirelli,2016
williams,felipe-massa,19,mercedes,+2.759,+0.007,25,14,13-belgium,1:54.342,pirelli,2016
mclaren,fernando-alonso,14,honda,+2.901,+0.142,43,15,13-belgium,1:54.484,pirelli,2016
manor,esteban-ocon,31,mercedes,+4.151,+1.250,26,16,13-belgium,1:55.734,pirelli,2016
sauber,felipe-nasr,12,ferrari,+4.569,+0.418,31,17,13-belgium,1:56.152,pirelli,2016
renault,kevin-magnussen,20,renault,+5.005,+0.436,4,18,13-belgium,1:56.588,pirelli,2016
sauber,marcus-ericsson,9,ferrari,+23.672,+18.667,2,19,13-belgium,2:15.255,pirelli,2016
mclaren,fernando-alonso,14,honda,,,51,1,14-italy,1:25.340,pirelli,2016
red-bull,daniel-ricciardo,3,tag-heuer,+0.579,+0.579,52,2,14-italy,1:25.919,pirelli,2016
ferrari,kimi-raikkonen,7,ferrari,+0.676,+0.097,50,3,14-italy,1:26.016,pirelli,2016
mercedes,lewis-hamilton,44,mercedes,+0.963,+0.287,27,4,14-italy,1:26.303,pirelli,2016
ferrari,sebastian-vettel,5,ferrari,+0.970,+0.007,48,5,14-italy,1:26.310,pirelli,2016
mclaren,jenson-button,22,honda,+1.014,+0.044,40,6,14-italy,1:26.354,pirelli,2016
williams,felipe-massa,19,mercedes,+1.060,+0.046,50,7,14-italy,1:26.400,pirelli,2016
red-bull,max-verstappen,33,tag-heuer,+1.065,+0.005,50,8,14-italy,1:26.405,pirelli,2016
mercedes,nico-rosberg,6,mercedes,+1.259,+0.194,26,9,14-italy,1:26.599,pirelli,2016
williams,valtteri-bottas,77,mercedes,+1.368,+0.109,46,10,14-italy,1:26.708,pirelli,2016
toro-rosso,carlos-sainz-jr,55,ferrari,+1.411,+0.043,41,11,14-italy,1:26.751,pirelli,2016
force-india,sergio-perez,11,mercedes,+1.580,+0.169,40,12,14-italy,1:26.920,pirelli,2016
force-india,nico-hulkenberg,27,mercedes,+1.614,+0.034,40,13,14-italy,1:26.954,pirelli,2016
haas,esteban-gutierrez,21,ferrari,+1.766,+0.152,42,14,14-italy,1:27.106,pirelli,2016
haas,romain-grosjean,8,ferrari,+1.887,+0.121,50,15,14-italy,1:27.227,pirelli,2016
renault,kevin-magnussen,20,renault,+2.278,+0.391,52,16,14-italy,1:27.618,pirelli,2016
toro-rosso,daniil-kvyat,26,ferrari,+2.697,+0.419,35,17,14-italy,1:28.037,pirelli,2016
manor,esteban-ocon,31,mercedes,+3.194,+0.497,51,18,14-italy,1:28.534,pirelli,2016
sauber,marcus-ericsson,9,ferrari,+3.212,+0.018,37,19,14-italy,1:28.552,pirelli,2016
manor,pascal-wehrlein,94,mercedes,+3.383,+0.171,18,20,14-italy,1:28.723,pirelli,2016
renault,jolyon-palmer,30,renault,+6.021,+2.638,4,21,14-italy,1:31.361,pirelli,2016
red-bull,daniel-ricciardo,3,tag-heuer,,,49,1,15-singapore,1:47.187,pirelli,2016
ferrari,sebastian-vettel,5,ferrari,+0.158,+0.158,45,2,15-singapore,1:47.345,pirelli,2016
mercedes,lewis-hamilton,44,mercedes,+0.565,+0.407,52,3,15-singapore,1:47.752,pirelli,2016
ferrari,kimi-raikkonen,7,ferrari,+1.017,+0.452,51,4,15-singapore,1:48.204,pirelli,2016
red-bull,max-verstappen,33,tag-heuer,+1.863,+0.846,46,5,15-singapore,1:49.050,pirelli,2016
mercedes,nico-rosberg,6,mercedes,+3.109,+1.246,38,6,15-singapore,1:50.296,pirelli,2016
toro-rosso,carlos-sainz-jr,55,ferrari,+3.345,+0.236,56,7,15-singapore,1:50.532,pirelli,2016
renault,kevin-magnussen,20,renault,+3.671,+0.326,44,8,15-singapore,1:50.858,pirelli,2016
toro-rosso,daniil-kvyat,26,ferrari,+3.757,+0.086,39,9,15-singapore,1:50.944,pirelli,2016
sauber,marcus-ericsson,9,ferrari,+3.776,+0.019,27,10,15-singapore,1:50.963,pirelli,2016
haas,esteban-gutierrez,21,ferrari,+3.888,+0.112,39,11,15-singapore,1:51.075,pirelli,2016
mclaren,fernando-alonso,14,honda,+4.062,+0.174,49,12,15-singapore,1:51.249,pirelli,2016
williams,valtteri-bottas,77,mercedes,+4.181,+0.119,17,13,15-singapore,1:51.368,pirelli,2016
williams,felipe-massa,19,mercedes,+4.268,+0.087,53,14,15-singapore,1:51.455,pirelli,2016
force-india,sergio-perez,11,mercedes,+4.330,+0.062,34,15,15-singapore,1:51.517,pirelli,2016
mclaren,jenson-button,22,honda,+4.444,+0.114,18,16,15-singapore,1:51.631,pirelli,2016
sauber,felipe-nasr,12,ferrari,+4.496,+0.052,41,17,15-singapore,1:51.683,pirelli,2016
manor,esteban-ocon,31,mercedes,+4.561,+0.065,47,18,15-singapore,1:51.748,pirelli,2016
renault,jolyon-palmer,30,renault,+4.590,+0.029,36,19,15-singapore,1:51.777,pirelli,2016
manor,pascal-wehrlein,94,mercedes,+4.834,+0.244,40,20,15-singapore,1:52.021,pirelli,2016
mercedes,nico-rosberg,6,mercedes,,,44,1,16-malaysia,1:36.424,pirelli,2016
red-bull,max-verstappen,33,tag-heuer,+0.952,+0.952,44,2,16-malaysia,1:37.376,pirelli,2016
red-bull,daniel-ricciardo,3,tag-heuer,+1.025,+0.073,44,3,16-malaysia,1:37.449,pirelli,2016
ferrari,kimi-raikkonen,7,ferrari,+1.042,+0.017,47,4,16-malaysia,1:37.466,pirelli,2016
force-india,nico-hulkenberg,27,mercedes,+1.369,+0.327,43,5,16-malaysia,1:37.793,pirelli,2016
mclaren,fernando-alonso,14,honda,+1.867,+0.498,44,6,16-malaysia,1:38.291,pirelli,2016
mercedes,lewis-hamilton,44,mercedes,+2.171,+0.304,31,7,16-malaysia,1:38.595,pirelli,2016
mclaren,jenson-button,22,honda,+2.316,+0.145,51,8,16-malaysia,1:38.740,pirelli,2016
williams,valtteri-bottas,77,mercedes,+2.775,+0.459,53,9,16-malaysia,1:39.199,pirelli,2016
toro-rosso,carlos-sainz-jr,55,ferrari,+2.819,+0.044,44,10,16-malaysia,1:39.243,pirelli,2016
force-india,sergio-perez,11,mercedes,+2.904,+0.085,51,11,16-malaysia,1:39.328,pirelli,2016
renault,jolyon-palmer,30,renault,+2.926,+0.022,53,12,16-malaysia,1:39.350,pirelli,2016
manor,pascal-wehrlein,94,mercedes,+3.229,+0.303,55,13,16-malaysia,1:39.653,pirelli,2016
sauber,marcus-ericsson,9,ferrari,+3.357,+0.128,55,14,16-malaysia,1:39.781,pirelli,2016
toro-rosso,daniil-kvyat,26,ferrari,+3.374,+0.017,43,15,16-malaysia,1:39.798,pirelli,2016
williams,felipe-massa,19,mercedes,+3.496,+0.122,53,16,16-malaysia,1:39.920,pirelli,2016
sauber,felipe-nasr,12,ferrari,+4.066,+0.570,43,17,16-malaysia,1:40.490,pirelli,2016
manor,esteban-ocon,31,mercedes,+5.043,+0.977,45,18,16-malaysia,1:41.467,pirelli,2016
haas,esteban-gutierrez,21,ferrari,+5.351,+0.308,37,19,16-malaysia,1:41.775,pirelli,2016
haas,romain-grosjean,8,ferrari,+5.718,+0.367,7,20,16-malaysia,1:42.142,pirelli,2016
renault,kevin-magnussen,20,renault,+6.955,+1.237,3,21,16-malaysia,1:43.379,pirelli,2016
ferrari,sebastian-vettel,5,ferrari,,,36,1,17-japan,1:35.118,pirelli,2016
mercedes,lewis-hamilton,44,mercedes,+0.034,+0.034,36,2,17-japan,1:35.152,pirelli,2016
red-bull,daniel-ricciardo,3,tag-heuer,+0.393,+0.359,36,3,17-japan,1:35.511,pirelli,2016
ferrari,kimi-raikkonen,7,ferrari,+0.872,+0.479,33,4,17-japan,1:35.990,pirelli,2016
mercedes,nico-rosberg,6,mercedes,+0.931,+0.059,31,5,17-japan,1:36.049,pirelli,2016
red-bull,max-verstappen,33,tag-heuer,+1.268,+0.337,43,6,17-japan,1:36.386,pirelli,2016
force-india,sergio-perez,11,mercedes,+1.638,+0.370,31,7,17-japan,1:36.756,pirelli,2016
haas,romain-grosjean,8,ferrari,+1.902,+0.264,32,8,17-japan,1:37.020,pirelli,2016
mclaren,jenson-button,22,honda,+2.059,+0.157,39,9,17-japan,1:37.177,pirelli,2016
force-india,nico-hulkenberg,27,mercedes,+2.233,+0.174,39,10,17-japan,1:37.351,pirelli,2016
toro-rosso,daniil-kvyat,26,ferrari,+2.479,+0.246,25,11,17-japan,1:37.597,pirelli,2016
toro-rosso,carlos-sainz-jr,55,ferrari,+2.605,+0.126,41,12,17-japan,1:37.723,pirelli,2016
haas,esteban-gutierrez,21,ferrari,+2.657,+0.052,30,13,17-japan,1:37.775,pirelli,2016
williams,felipe-massa,19,mercedes,+2.667,+0.010,35,14,17-japan,1:37.785,pirelli,2016
williams,valtteri-bottas,77,mercedes,+2.726,+0.059,33,15,17-japan,1:37.844,pirelli,2016
renault,jolyon-palmer,30,renault,+2.860,+0.134,43,16,17-japan,1:37.978,pirelli,2016
manor,pascal-wehrlein,94,mercedes,+2.882,+0.022,39,17,17-japan,1:38.000,pirelli,2016
renault,kevin-magnussen,20,renault,+2.918,+0.036,27,18,17-japan,1:38.036,pirelli,2016
mclaren,fernando-alonso,14,honda,+3.090,+0.172,29,19,17-japan,1:38.208,pirelli,2016
manor,esteban-ocon,31,mercedes,+3.262,+0.172,33,20,17-japan,1:38.380,pirelli,2016
sauber,marcus-ericsson,9,ferrari,+3.378,+0.116,28,21,17-japan,1:38.496,pirelli,2016
sauber,felipe-nasr,12,ferrari,+3.426,+0.048,28,22,17-japan,1:38.544,pirelli,2016
ferrari,sebastian-vettel,5,ferrari,,,55,1,18-united-states,1:39.877,pirelli,2016
ferrari,kimi-raikkonen,7,ferrari,+1.964,+1.964,26,2,18-united-states,1:41.841,pirelli,2016
mercedes,nico-rosberg,6,mercedes,+2.020,+0.056,34,3,18-united-states,1:41.897,pirelli,2016
mercedes,lewis-hamilton,44,mercedes,+2.509,+0.489,45,4,18-united-states,1:42.386,pirelli,2016
red-bull,max-verstappen,33,tag-heuer,+2.547,+0.038,28,5,18-united-states,1:42.424,pirelli,2016
renault,kevin-magnussen,20,renault,+2.598,+0.051,45,6,18-united-states,1:42.475,pirelli,2016
red-bull,daniel-ricciardo,3,tag-heuer,+2.678,+0.080,51,7,18-united-states,1:42.555,pirelli,2016
toro-rosso,carlos-sainz-jr,55,ferrari,+2.955,+0.277,33,8,18-united-states,1:42.832,pirelli,2016
williams,felipe-massa,19,mercedes,+3.537,+0.582,33,9,18-united-states,1:43.414,pirelli,2016
mclaren,fernando-alonso,14,honda,+3.625,+0.088,36,10,18-united-states,1:43.502,pirelli,2016
manor,esteban-ocon,31,mercedes,+3.708,+0.083,46,11,18-united-states,1:43.585,pirelli,2016
force-india,sergio-perez,11,mercedes,+4.048,+0.340,33,12,18-united-states,1:43.925,pirelli,2016
sauber,felipe-nasr,12,ferrari,+4.240,+0.192,55,13,18-united-states,1:44.117,pirelli,2016
haas,romain-grosjean,8,ferrari,+4.458,+0.218,35,14,18-united-states,1:44.335,pirelli,2016
mclaren,jenson-button,22,honda,+4.591,+0.133,37,15,18-united-states,1:44.468,pirelli,2016
renault,jolyon-palmer,30,renault,+4.847,+0.256,18,16,18-united-states,1:44.724,pirelli,2016
toro-rosso,daniil-kvyat,26,ferrari,+4.853,+0.006,48,17,18-united-states,1:44.730,pirelli,2016
williams,valtteri-bottas,77,mercedes,+5.100,+0.247,34,18,18-united-states,1:44.977,pirelli,2016
sauber,marcus-ericsson,9,ferrari,+5.263,+0.163,19,19,18-united-states,1:45.140,pirelli,2016
haas,esteban-gutierrez,21,ferrari,+5.487,+0.224,15,20,18-united-states,1:45.364,pirelli,2016
manor,pascal-wehrlein,94,mercedes,+5.574,+0.087,36,21,18-united-states,1:45.451,pirelli,2016
red-bull,daniel-ricciardo,3,tag-heuer,,,53,1,19-mexico,1:21.134,pirelli,2016
ferrari,sebastian-vettel,5,ferrari,+1.363,+1.363,61,2,19-mexico,1:22.497,pirelli,2016
ferrari,kimi-raikkonen,7,ferrari,+1.378,+0.015,47,3,19-mexico,1:22.512,pirelli,2016
mercedes,lewis-hamilton,44,mercedes,+1.462,+0.084,66,4,19-mexico,1:22.596,pirelli,2016
mercedes,nico-rosberg,6,mercedes,+1.658,+0.196,43,5,19-mexico,1:22.792,pirelli,2016
red-bull,max-verstappen,33,tag-heuer,+1.753,+0.095,66,6,19-mexico,1:22.887,pirelli,2016
renault,kevin-magnussen,20,renault,+2.012,+0.259,53,7,19-mexico,1:23.146,pirelli,2016
haas,romain-grosjean,8,ferrari,+2.144,+0.132,53,8,19-mexico,1:23.278,pirelli,2016
force-india,nico-hulkenberg,27,mercedes,+2.154,+0.010,50,9,19-mexico,1:23.288,pirelli,2016
haas,esteban-gutierrez,21,ferrari,+2.322,+0.168,63,10,19-mexico,1:23.456,pirelli,2016
williams,valtteri-bottas,77,mercedes,+2.406,+0.084,65,11,19-mexico,1:23.540,pirelli,2016
williams,felipe-massa,19,mercedes,+2.442,+0.036,64,12,19-mexico,1:23.576,pirelli,2016
force-india,sergio-perez,11,mercedes,+2.473,+0.031,62,13,19-mexico,1:23.607,pirelli,2016
toro-rosso,daniil-kvyat,26,ferrari,+2.484,+0.011,59,14,19-mexico,1:23.618,pirelli,2016
sauber,felipe-nasr,12,ferrari,+2.523,+0.039,58,15,19-mexico,1:23.657,pirelli,2016
mclaren,fernando-alonso,14,honda,+2.534,+0.011,69,16,19-mexico,1:23.668,pirelli,2016
mclaren,jenson-button,22,honda,+2.643,+0.109,70,17,19-mexico,1:23.777,pirelli,2016
sauber,marcus-ericsson,9,ferrari,+3.206,+0.563,65,18,19-mexico,1:24.340,pirelli,2016
toro-rosso,carlos-sainz-jr,55,ferrari,+3.333,+0.127,52,19,19-mexico,1:24.467,pirelli,2016
renault,jolyon-palmer,30,renault,+3.440,+0.107,64,20,19-mexico,1:24.574,pirelli,2016
manor,esteban-ocon,31,mercedes,+3.830,+0.390,43,21,19-mexico,1:24.964,pirelli,2016
red-bull,max-verstappen,33,tag-heuer,,,67,1,20-brazil,1:25.305,pirelli,2016
red-bull,daniel-ricciardo,3,tag-heuer,+0.227,+0.227,42,2,20-brazil,1:25.532,pirelli,2016
mercedes,lewis-hamilton,44,mercedes,+0.334,+0.107,44,3,20-brazil,1:25.639,pirelli,2016
williams,valtteri-bottas,77,mercedes,+0.757,+0.423,70,4,20-brazil,1:26.062,pirelli,2016
ferrari,sebastian-vettel,5,ferrari,+0.890,+0.133,70,5,20-brazil,1:26.195,pirelli,2016
mercedes,nico-rosberg,6,mercedes,+0.917,+0.027,47,6,20-brazil,1:26.222,pirelli,2016
renault,kevin-magnussen,20,renault,+1.219,+0.302,69,7,20-brazil,1:26.524,pirelli,2016
force-india,nico-hulkenberg,27,mercedes,+1.423,+0.204,69,8,20-brazil,1:26.728,pirelli,2016
williams,felipe-massa,19,mercedes,+1.462,+0.039,39,9,20-brazil,1:26.767,pirelli,2016
mclaren,jenson-button,22,honda,+1.678,+0.216,38,10,20-brazil,1:26.983,pirelli,2016
force-india,sergio-perez,11,mercedes,+1.788,+0.110,41,11,20-brazil,1:27.093,pirelli,2016
mclaren,fernando-alonso,14,honda,+1.799,+0.011,70,12,20-brazil,1:27.104,pirelli,2016
toro-rosso,carlos-sainz-jr,55,ferrari,+1.848,+0.049,38,13,20-brazil,1:27.153,pirelli,2016
toro-rosso,daniil-kvyat,26,ferrari,+2.171,+0.323,42,14,20-brazil,1:27.476,pirelli,2016
sauber,felipe-nasr,12,ferrari,+2.242,+0.071,70,15,20-brazil,1:27.547,pirelli,2016
manor,esteban-ocon,31,mercedes,+2.491,+0.249,47,16,20-brazil,1:27.796,pirelli,2016
haas,esteban-gutierrez,21,ferrari,+2.500,+0.009,43,17,20-brazil,1:27.805,pirelli,2016
manor,pascal-wehrlein,94,mercedes,+2.614,+0.114,69,18,20-brazil,1:27.919,pirelli,2016
ferrari,kimi-raikkonen,7,ferrari,+3.542,+0.928,12,19,20-brazil,1:28.847,pirelli,2016
sauber,marcus-ericsson,9,ferrari,+5.960,+2.418,11,20,20-brazil,1:31.265,pirelli,2016
renault,jolyon-palmer,30,renault,+9.029,+3.069,11,21,20-brazil,1:34.334,pirelli,2016
ferrari,sebastian-vettel,5,ferrari,,,43,1,21-abu-dhabi,1:43.729,pirelli,2016
mclaren,fernando-alonso,14,honda,+0.766,+0.766,50,2,21-abu-dhabi,1:44.495,pirelli,2016
red-bull,daniel-ricciardo,3,tag-heuer,+1.160,+0.394,29,3,21-abu-dhabi,1:44.889,pirelli,2016
haas,romain-grosjean,8,ferrari,+1.241,+0.081,45,4,21-abu-dhabi,1:44.970,pirelli,2016
mercedes,lewis-hamilton,44,mercedes,+1.408,+0.167,37,5,21-abu-dhabi,1:45.137,pirelli,2016
ferrari,kimi-raikkonen,7,ferrari,+1.434,+0.026,35,6,21-abu-dhabi,1:45.163,pirelli,2016
red-bull,max-verstappen,33,tag-heuer,+1.458,+0.024,36,7,21-abu-dhabi,1:45.187,pirelli,2016
force-india,sergio-perez,11,mercedes,+1.520,+0.062,30,8,21-abu-dhabi,1:45.249,pirelli,2016
mercedes,nico-rosberg,6,mercedes,+1.532,+0.012,33,9,21-abu-dhabi,1:45.261,pirelli,2016
williams,felipe-massa,19,mercedes,+1.946,+0.414,33,10,21-abu-dhabi,1:45.675,pirelli,2016
renault,jolyon-palmer,30,renault,+1.986,+0.040,46,11,21-abu-dhabi,1:45.715,pirelli,2016
haas,esteban-gutierrez,21,ferrari,+2.199,+0.213,45,12,21-abu-dhabi,1:45.928,pirelli,2016
force-india,nico-hulkenberg,27,mercedes,+2.220,+0.021,31,13,21-abu-dhabi,1:45.949,pirelli,2016
manor,pascal-wehrlein,94,mercedes,+2.416,+0.196,26,14,21-abu-dhabi,1:46.145,pirelli,2016
manor,esteban-ocon,31,mercedes,+2.460,+0.044,46,15,21-abu-dhabi,1:46.189,pirelli,2016
sauber,marcus-ericsson,9,ferrari,+2.487,+0.027,40,16,21-abu-dhabi,1:46.216,pirelli,2016
sauber,felipe-nasr,12,ferrari,+2.558,+0.071,44,17,21-abu-dhabi,1:46.287,pirelli,2016
toro-rosso,carlos-sainz-jr,55,ferrari,+2.862,+0.304,30,18,21-abu-dhabi,1:46.591,pirelli,2016
williams,valtteri-bottas,77,mercedes,+4.108,+1.246,4,19,21-abu-dhabi,1:47.837,pirelli,2016
renault,kevin-magnussen,20,renault,+4.872,+0.764,4,20,21-abu-dhabi,1:48.601,pirelli,2016
toro-rosso,daniil-kvyat,26,ferrari,+5.023,+0.151,13,21,21-abu-dhabi,1:48.752,pirelli,2016
mclaren,jenson-button,22,honda,+5.024,+0.001,4,22,21-abu-dhabi,1:48.753,pirelli,2016
